index	text	gold_answer	slice	llm_answer	llm_explanation
84	To prove that Arthur had notice that a bank robbery was being planned, the fact that Arthur told Mary that he heard a bank robbery was going to happen.	Yes	Standard hearsay	Yes	The statement that Arthur told Mary he heard a bank robbery was going to happen is hearsay because it is an out-of-court statement being introduced to prove the truth of the matter asserted, namely that Arthur had notice of the planned bank robbery. Arthur's statement to Mary is being used to show that Arthur was aware of the robbery plans, which makes it hearsay unless an exception applies.
85	To prove that Mary was at the mall on January 2nd, a mall employee testifies that on January 2nd, Mary told him she was planning on purchasing several diamonds.	No	Not introduced to prove truth	Yes	The mall employee's testimony about what Mary said is an out-of-court statement introduced to prove the truth of the matter asserted, namely that Mary was at the mall on January 2nd. This fits the definition of hearsay, as it relies on Mary's statement to establish her presence at the mall.
86	To prove that Anne supported David, the fact that Anne said that David was the best boss in the world.	No	Not introduced to prove truth	No	The statement is not hearsay because it is being used to show Anne's support for David, not to prove the truth of the matter asserted (that David is the best boss). The statement is relevant to demonstrate Anne's opinion or attitude towards David, rather than to establish a fact about David's qualities as a boss.
87	"To prove that Daniel was sad upon hearing the news, the fact he exlaimed ""the world was ending"" and ""nothing mattered anymore."""	No	Not introduced to prove truth	No	"Hearsay involves an out-of-court statement introduced to prove the truth of the matter asserted. Daniel's exclamations ""the world was ending"" and ""nothing mattered anymore"" are his own statements made contemporaneously with his emotional reaction, and they are being used to show his emotional state at that moment, not to prove the truth of the content of the statements."
88	To prove that Amy believed that Karl was an employee of the store, the fact that Amy told Karl that the store needed to refund her because their marketing had been decieving. 	No	Not introduced to prove truth	Yes	The statement that Amy told Karl that the store needed to refund her because their marketing had been deceiving is hearsay. It is an out-of-court statement introduced to prove the truth of the matter asserted, namely, that Amy believed Karl was an employee of the store. The statement is being used to show Amy's belief about Karl's employment status, which is the matter asserted.
89	To prove that Arthur believed that Amy and Daniel were married, the fact that he wished them a happy anniversary.	No	Not introduced to prove truth	Yes	The fact that Arthur wished Amy and Daniel a happy anniversary is an out-of-court statement introduced to prove the truth of the matter asserted, namely, that Arthur believed they were married. Since it is being used to demonstrate Arthur's belief about their marital status, it qualifies as hearsay.
90	To prove that the trademarks of restaurant A and restaurant B created confusion, the fact that a customer called one and placed an order believing it to actually be the other.	No	Not introduced to prove truth	No	The fact that a customer called one restaurant and placed an order believing it to be the other is not hearsay. This is direct evidence of the customer's confusion, which is relevant to proving trademark confusion. The statement is not being introduced to prove the truth of any assertion made by someone else, but rather to demonstrate the effect on the customer.
91	To prove that Michael knew of the existing patent, the fact that he told his friend that the patent was poorly written.	No	Not introduced to prove truth	No	The statement is not hearsay because it is being used to prove that a conversation occurred between Arthur and Mary, not to prove the truth of the matter asserted about the weather. Hearsay concerns statements introduced to prove the truth of the matter asserted, whereas here, the focus is on the existence of the conversation itself.
92	To prove that Arthur and Mary had a conversation, the fact that Arthur told Mary that the weather the following week would be terrible.	No	Not introduced to prove truth	No	The statement is not hearsay because it is being used to prove that a conversation occurred between Arthur and Mary, not to prove the truth of the matter asserted about the weather. Hearsay concerns statements introduced to prove the truth of the matter asserted, whereas here, the focus is on the existence of the conversation itself.
93	On the issue of whether Melissa was the agent of Mark, Melissa's statement to Tim that her offer was being made as an agent of Mark.	Yes	Standard hearsay	Yes	Melissa's statement to Tim that her offer was being made as an agent of Mark is hearsay because it is an out-of-court statement introduced to prove the truth of the matter asserted, namely that Melissa was acting as an agent of Mark. The statement is being used to establish the agency relationship, which is the matter asserted.
