index	text	gold_answer	slice	llm_answer	llm_explanation
81	"On the issue of whether Ann and Austin had a discussion, Ann's statement to Austin, ""I will sell my car to you for a cost."""	No	Not introduced to prove truth	No	Ann's statement to Austin, 'I will sell my car to you for a cost,' is not hearsay because it is an out-of-court statement being used to prove the existence of a discussion or negotiation between Ann and Austin, not the truth of the matter asserted. The statement is relevant to show that a conversation took place, rather than to prove the terms of the sale or any other fact asserted within the statement.
82	"On the issue of whether Patty knew Dave, the prosecution introduces evidence that Patty told Arthur, ""Dave is really dishonest."""	No	Not introduced to prove truth	Yes	The statement that Patty told Arthur, 'Dave is really dishonest,' is an out-of-court statement introduced to prove the truth of the matter asserted, namely, that Dave is dishonest. This fits the definition of hearsay because it is being used to establish Patty's knowledge of Dave's character, rather than for any other purpose such as showing Patty's state of mind or the fact that she made the statement.
83	To prove that Arthur knew English, the fact that Arthur told Bill (in English) that he thought Mary robbed the bank.	No	Not introduced to prove truth	No	The statement Arthur made to Bill is not being introduced to prove the truth of the matter asserted (i.e., that Mary actually robbed the bank), but rather to demonstrate that Arthur knew English. The relevance of the statement is Arthur's ability to communicate in English, not the content of what he said.
84	To prove that Arthur had notice that a bank robbery was being planned, the fact that Arthur told Mary that he heard a bank robbery was going to happen.	Yes	Standard hearsay	Yes	The statement that Arthur told Mary he heard a bank robbery was going to happen is hearsay because it is an out-of-court statement being introduced to prove the truth of the matter asserted, namely that Arthur had notice of the planned bank robbery. The statement Arthur made to Mary is being used to show that Arthur was aware of the robbery plans, which is the matter asserted.
85	To prove that Mary was at the mall on January 2nd, a mall employee testifies that on January 2nd, Mary told him she was planning on purchasing several diamonds.	No	Not introduced to prove truth	Yes	The statement that Mary made to the mall employee about her plans to purchase diamonds is an out-of-court statement being introduced to prove the truth of the matter asserted, namely that Mary was at the mall on January 2nd. This fits the definition of hearsay, as it is being used to establish her presence at the mall on that date.
86	To prove that Anne supported David, the fact that Anne said that David was the best boss in the world.	No	Not introduced to prove truth	No	Anne's statement that David was the best boss in the world is not hearsay because it is being used to show Anne's support for David, not to prove the truth of the matter asserted (i.e., that David is actually the best boss). The statement is relevant to demonstrate Anne's opinion or attitude towards David, which is the issue at hand.
87	"To prove that Daniel was sad upon hearing the news, the fact he exlaimed ""the world was ending"" and ""nothing mattered anymore."""	No	Not introduced to prove truth	No	"Daniel's exclamations ""the world was ending"" and ""nothing mattered anymore"" are his own statements made contemporaneously with his emotional reaction to the news. These statements are not being introduced to prove the truth of the matter asserted (i.e., that the world was literally ending or that nothing mattered), but rather to demonstrate Daniel's emotional state at that moment. Therefore, they are not considered hearsay."
88	To prove that Amy believed that Karl was an employee of the store, the fact that Amy told Karl that the store needed to refund her because their marketing had been decieving. 	No	Not introduced to prove truth	No	Amy's statement to Karl is not hearsay because it is not being introduced to prove the truth of the matter asserted (i.e., that the store's marketing was deceptive). Instead, it is being used to show Amy's belief that Karl was an employee of the store. The statement is relevant to Amy's state of mind and her perception of Karl's role, not the truth of the marketing's deceptiveness.
89	To prove that Arthur believed that Amy and Daniel were married, the fact that he wished them a happy anniversary.	No	Not introduced to prove truth	Yes	The statement that Arthur wished Amy and Daniel a happy anniversary is being introduced to prove Arthur's belief that they were married. Since this statement is being used to prove the truth of the matter asserted (that Arthur believed they were married), it qualifies as hearsay. It is an out-of-court statement being used to infer Arthur's belief.
90	To prove that the trademarks of restaurant A and restaurant B created confusion, the fact that a customer called one and placed an order believing it to actually be the other.	No	Not introduced to prove truth	No	The statement in question is not being introduced to prove the truth of the matter asserted in court but rather to demonstrate the effect on the listener, which is the customer's confusion. The focus is on the customer's belief and actions, not on the truth of the statement itself. Therefore, it does not fall under the hearsay rule.
91	To prove that Michael knew of the existing patent, the fact that he told his friend that the patent was poorly written.	No	Not introduced to prove truth	Yes	The statement that Michael told his friend the patent was poorly written is an out-of-court statement being introduced to prove the truth of the matter asserted, namely that Michael knew of the existing patent. Since the statement is being used to demonstrate Michael's knowledge of the patent, it falls under the definition of hearsay.
92	To prove that Arthur and Mary had a conversation, the fact that Arthur told Mary that the weather the following week would be terrible.	No	Not introduced to prove truth	No	The statement that Arthur told Mary about the weather is not hearsay because it is not being introduced to prove the truth of the matter asserted (i.e., that the weather will indeed be terrible). Instead, it is being used to establish that a conversation took place between Arthur and Mary. Hearsay concerns the truth of the statement itself, not the fact that the statement was made.
93	On the issue of whether Melissa was the agent of Mark, Melissa's statement to Tim that her offer was being made as an agent of Mark.	Yes	Standard hearsay	No	Melissa's statement to Tim that her offer was being made as an agent of Mark is not hearsay because it is an admission by a party-opponent. Under the hearsay rule, statements made by a party to the case that are offered against that party are not considered hearsay. Since Melissa's statement is being used to establish her agency relationship with Mark, it falls under this exception.
